ID,Location,Vessel Type,Flag,Gross Tonnage,Length (m),Port,Injury Type,Fatalities,Description,Weather,Damage,Date
3e90d3ce-3feb-ed11-8847-002248c87a57,Inland waters -> River,Inland waterway vessel,UNITED KINGDOM,55.0,22.0,,Bone fractures,0,A tug crew member suffered a broken knee after getting their leg caught in the bight of a rope.,Clear,No damage,2023-04-01
b2e3a0f3-cef3-ed11-8848-002248c878e5,Internal waters -> Port area,Inland waterway vessel,MALTA,460.0,32.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,"Tug's bow line came free and hit a crew member on the head,",Unknown,No damage,2023-05-01
918defda-3a82-ee11-8179-002248c87217,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,29000.0,200.0,UNITED KINGDOM,Traumatic amputations (Loss of body parts),0,A replenishment tanker crew member got both their hands crushed in a winch during mooring operations.,Overcast,No damage,2023-11-01
ca1f553b-526f-ef11-a670-002248c81132,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,30000.0,200.0,,Bone fractures,0,Ro-pax ferry passenger slipped on a deck and fell over resulting in a fractured hip,Rain,No damage,2024-09-01
e133a26c-77df-ed11-a7c6-002248c87a58,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship performer fell whilst on stage and broke their ankle.,Clear,No damage,2023-04-01
5dafe94d-b232-ee11-bdf3-002248c8796d,Inland waters -> River,Recreational craft,UNITED KINGDOM,0.0,0.0,,,0,Tender capsized resulting in the two occupants entering the water,Rain,No damage,2023-08-01
43f4c3cb-3298-ee11-be37-002248c8714f,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger tripped when entering a lift and fractured a knee.,Overcast,No damage,2023-12-01
e2bec9db-12a0-ee11-be37-002248c87a51,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,38.0,18.0,UNITED KINGDOM,Bone fractures,0,"Cargo vessel crew member stood on a mooring line, rolled their ankle and suffered a fracture",Rain,No damage,2023-12-01
e950ef3c-3e70-ef11-a670-002248c73738,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Cruise ships passenger tripped resulting in fractured knee.,Clear,No damage,2024-09-01
7bbbb8b1-0792-ef11-8a6a-6045bd0cb55a,Internal waters -> Port area,Inland waterway vessel,UNITED KINGDOM,50.0,19.0,IRELAND,Not available - PCF,0,Not available Under Permanent Cooperation Framework (PCF),Overcast,No damage,2024-10-01
3ddc0a20-3da0-ef11-8a69-000d3a0d1194,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,1.7,8.4,,Drowning and asphyxiation,0,A search and rescue vessel crew member fell overboard whilst recovering a training manikin,Clear,No damage,2024-10-01
27db8e0c-90c7-ef11-b8e8-6045bd0dbe09,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,"Dislocations, sprains and strains",0,Cruise ship passenger slipped on small puddle of water resulting in a dislocated shoulder,Clear,No damage,2024-12-01
7f31a52e-e9fe-ed11-8f6c-002248c87a59,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,20.0,0.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,Passenger onboard a small ferry slipped and fell resulting in a dislocated ankle.,Unknown,No damage,2023-05-01
9fe1b78d-5867-ee11-9ae7-002248c878ca,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,A cruise ship passenger fell off a table and fractured their wrist.,Clear,No damage,2023-10-01
3acd21e1-2ab5-ee11-a568-002248c8714f,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,100.0,22.0,,Wounds and superficial injuries,0,A crew transfer vessel crew member fell over after vessel was hit by a wave and sustained trunk injury,Unknown,No damage,2023-12-01
1d83fd4a-39f7-ee11-a1fe-000d3a0cdd52,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,0.24,3.7,,Drowning and asphyxiation,0,A search and rescue vessel crew member fell overboard during a training exercise.,Overcast,No damage,2024-04-01
25e5766c-d274-ef11-a670-002248c73738,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,110000.0,290.0,CHINA (HONG KONG S.A.R),Unknown or unspecified,0,A cruise ship crew member sustained a crush injury to a finger from a tilting pan,Clear,No damage,2024-09-01
890c43b5-3f01-ee11-8f6c-002248c87a51,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,180000.0,340.0,,Bone fractures,0,Cruise ship's passenger sustained an injury after falling.,Clear,No damage,2023-05-01
4ca86820-101c-ee11-8f6d-002248c87a4c,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship guest fell and fractured their hip.,Overcast,No damage,2023-06-01
ad797c44-977c-ee11-8179-002248c87217,Open sea -> Outside EEZ,Cargo ship,UNITED KINGDOM,23000.0,190.0,,"Dislocations, sprains and strains",0,A ro-ro cargo ship crew member fell and sustained a sprained wrist.,Clear,No damage,2023-11-01
7d622caa-507d-ee11-8179-002248c8714f,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,"See MAIB investigation report, when available",Overcast,No damage,2023-11-01
7d622caa-507d-ee11-8179-002248c8714f,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,"See MAIB investigation report, when available",Overcast,No damage,2023-11-01
7d622caa-507d-ee11-8179-002248c8714f,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,58000.0,230.0,,"Dislocations, sprains and strains",0,"See MAIB investigation report, when available",Overcast,No damage,2023-11-01
731b50f3-cc32-ef11-8e4e-6045bd0b057b,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,UNITED STATES - US,Concussions and internal injuries (including crush injuries not mentioned above),0,A cruise ship crew member fell and sustained a head injury,Clear,No damage,2024-06-01
e91d3be3-5185-ef11-ac20-6045bd0cb55a,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger fell resulting in a fracture,Clear,No damage,2024-10-01
55c26d60-cabd-ed11-83fe-0022481b929f,Open sea -> Within EEZ,Service ship,UNITED KINGDOM,2200.0,74.0,,Wounds and superficial injuries,0,An offshore supply vessel crewmember injured their finger during cargo operations.,Clear,No damage,2023-03-01
2e0b26c6-e3f3-ed11-8848-002248c87a51,Inland waters -> River,Inland waterway vessel,UNITED KINGDOM,170.0,27.0,,"Dislocations, sprains and strains",0,Inland waterway vessel's crew member tripped on a step and injured their ankle.,Clear,No damage,2023-01-01
811c664d-bbff-ed11-8f6c-002248c87217,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,140.0,26.0,,"Dislocations, sprains and strains",0,Utility vessel crewmember suffered a hand injury while closing the bridge watertight door.,Clear,No damage,2023-05-01
7b557627-990a-ee11-8f6e-002248c8714f,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,31.0,20.0,UNITED KINGDOM,Wounds and superficial injuries,0,Two sailing vessels collided which resulted in a minor injury to a crew member,Clear,Minor damage (less than material damage),2023-06-01
f24451bc-5e88-ee11-be36-002248c87a51,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,"Dislocations, sprains and strains",0,Cruise ship's crew member was bending to place a container when they sprained their back.,Overcast,No damage,2023-11-01
23081ffa-b7b6-ee11-a568-002248c8714f,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Cruise ship passenger fainted and sustained a fracture injury.,Overcast,No damage,2024-01-01
9358ba77-b76e-ef11-a670-002248c81132,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,180000.0,340.0,,Bone fractures,0,A cruise ship passenger fell on a staircase and was fatally injured.,Clear,No damage,2024-08-01
6e7272fc-93ad-ef11-b8e8-000d3a0ccf85,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship's passenger slipped on wet floor resulting in a closed fracture to the arm.,Clear,No damage,2024-11-01
11ea4857-a4bb-ef11-b8e8-6045bd0c57c5,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger was knocked over and fractured their wrist.,Clear,No damage,2024-12-01
22cf1b2c-60ee-ed11-8848-002248c87a40,Coastal waters <= 12 nm,Fishing vessel,FRANCE,200.0,24.0,,Bone fractures,0,Fishing vessel crewmember caught by fishing nets and potentially fractured pelvis,Unknown,No damage,2023-05-01
ef43c0bf-f505-ee11-8f6e-002248c8714f,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Cruise ships passenger tripped and sustained a fractured femur.,Clear,No damage,2023-06-01
124ca625-9b71-ee11-8179-002248c87a51,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,FRENCH POLYNESIA,"Dislocations, sprains and strains",0,Cruise ship's crew member sustained a fracture injury after the pallets from the forklift fell on them.,Overcast,No damage,2023-10-01
a5a168e7-30b1-ee11-a569-002248c878ca,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Wounds and superficial injuries,0,A cruise ship crew member cut their hand whilst cutting meat.,Clear,No damage,2024-01-01
b6dc40f1-125b-ef11-bfe3-00224800e42a,Internal waters -> Port area,Service ship,UNITED KINGDOM,1400.0,55.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,A fishing vessel surged forward after berthing and collided with a moored offshore supply vessel.,Clear,Minor damage (less than material damage),2024-08-01
73eff9c5-41ca-ed11-b595-002248c878ca,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,16.0,13.0,,Unknown or unspecified,0,Recreational craft's crew member fell overboard while undergoing training.,Clear,No damage,2023-03-01
f64b51f9-aa57-ee11-be6f-002248c878ca,Open sea -> Within EEZ,Cargo ship,UNITED KINGDOM,23000.0,170.0,,"Dislocations, sprains and strains",0,Landing vessel crew member sustained a body impact injury with a manually operated door.,Clear,No damage,2023-08-01
7cc75f61-80e0-ee11-904d-002248c87a4c,Coastal waters <= 12 nm,Passenger ship,ISLE OF MAN,24000.0,130.0,,Wounds and superficial injuries,0,A ro-pax ferry crew member banged their leg whilst in their cabin and suffered an open wound.,Unknown,No damage,2024-03-01
8918924c-dc95-ef11-8a68-6045bd0d1231,Open sea -> Outside EEZ,Fishing vessel,UNITED KINGDOM,140.0,23.0,,,0,"See MAIB investigation report, when available",Unknown,Loss of ship -> Actual loss,2024-10-01
37e80248-2443-ee11-bdf3-002248c87217,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,Cruise ship passenger suffered a neck injury following a fall in the dining area.,Overcast,No damage,2023-08-01
4ae06062-0aed-ee11-a1fd-6045bd0b9f87,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,6.9,11.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,A sailing vessel crew member sustained a head injury and was evacuated ashore.,Unknown,No damage,2024-03-01
d783fe29-0819-ef11-840a-00224800fdb3,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,21.0,11.0,,Drowning and asphyxiation,0,A pleasure motor vessel crew member fell over board.,Clear,No damage,2024-05-01
db20b290-d349-ef11-a316-0022481a50b0,Inland waters -> River,Inland waterway vessel,UNITED KINGDOM,18.0,21.0,,Wounds and superficial injuries,0,An inland waterways vessel started taking on water after getting caught on a lock cill,Unknown,Material damage -> Affecting performance or operational characteristics of the ship,2024-07-01
356d04ad-108a-ef11-8a69-000d3a0d1194,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,110000.0,290.0,NEW ZEALAND,Wounds and superficial injuries,0,A cruise ship crew member was using a knife resulting in a laceration injury,Overcast,No damage,2024-10-01
e61bbef0-319c-ef11-8a69-000d3a0d1194,Coastal waters <= 12 nm,Cargo ship,"KOREA, REPUBLIC OF",220000.0,390.0,,"Burns, scalds and frostbites",0,A container ships crew member suffered electrical burns.,Unknown,No damage,2024-11-01
d8abca97-c935-ee11-bdf4-002248c87a58,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,Cruise ship's passenger tripped and fractured their shoulder.,Clear,No damage,2023-08-01
9d6ef810-e739-ef11-a316-6045bd0b0429,Internal waters -> Port area,Recreational craft,NETHERLANDS,600.0,59.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,A sail training vessel crew member threw an unsafely weighted heaving line which struck a member of the public.,Clear,No damage,2022-08-01
fe46ecaf-64a2-ef11-8a69-6045bd0ba352,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,0.4,4.9,,Bone fractures,0,A search and rescue vessel crew member fractured their arm whilst on a training exercise,Clear,No damage,2024-11-01
1d70ad7b-93b6-ed11-b597-6045bd0b12c1,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Passenger ship's guest slipped and sustained fractures to both wrists.,Clear,No damage,2023-02-01
1265e399-4646-ee11-be6e-002248c87a1d,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,SPAIN,Bone fractures,0,Cruise ship blown off berth in poor weather and made contact with a chemical tanker.,Overcast,Minor damage (less than material damage),2023-08-01
1265e399-4646-ee11-be6e-002248c87a1d,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,SPAIN,"Dislocations, sprains and strains",0,Cruise ship blown off berth in poor weather and made contact with a chemical tanker.,Overcast,Minor damage (less than material damage),2023-08-01
5b983730-2456-ee11-be6f-002248c87217,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,150.0,25.0,,Bone fractures,0,A windfarm personnel transfer vessel contacted a wind turbine.,Unknown,No damage,2023-09-01
5b983730-2456-ee11-be6f-002248c87217,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,150.0,25.0,,Wounds and superficial injuries,0,A windfarm personnel transfer vessel contacted a wind turbine.,Unknown,No damage,2023-09-01
3326cd6d-a87c-ee11-8179-002248c87a1d,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,"A cruise ship passenger slipped, sustaining a fractured ankle.",Overcast,No damage,2023-11-01
a168bf81-7993-ee11-be37-002248c87217,Internal waters -> Port area,Service ship,UNITED KINGDOM,20.0,14.0,UNITED KINGDOM,Bone fractures,0,A pilot vessel passenger fell whilst disembarking and fractured their ribs.,Clear,No damage,2023-12-01
db9cd0b8-62ca-ee11-9079-002248c87a40,Internal waters -> Port area,Cargo ship,BELGIUM,2400.0,87.0,UNITED KINGDOM,Unknown or unspecified,0,Container ship's pilot ladder did not conform to SOLAS regulations.,Unknown,No damage,2024-02-01
66842466-23f7-ee11-a1fe-000d3a0cdd52,Internal waters -> Port area,Cargo ship,MALTA,74000.0,230.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,A ro-ro vessel crew member sustained a crush injury from a trailer.,Unknown,No damage,2024-04-01
cee21a7a-7329-ef11-840a-000d3a874b6c,Internal waters -> Port area,Service ship,NORWAY,4800.0,81.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,An offshore supply vessel crew member fell down the stairs an injured themselves.,Clear,No damage,2024-06-01
6c4b6acd-e44f-ef11-a316-0022481a50b0,Inland waters -> River,Service ship,UNITED KINGDOM,0.0,9.8,,"Dislocations, sprains and strains",0,A mooring tender crew member sustained a knee injury whilst working on mooring lines.,Clear,No damage,2024-07-01
57c986de-72bf-ee11-9079-002248c87a1d,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,110000.0,290.0,SINGAPORE,Shock,0,A cruise ship contractor was electrocuted,Clear,No damage,2024-01-01
cb499400-2d70-ef11-a670-6045bd0c1332,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,UNITED STATES - US,"Dislocations, sprains and strains",0,Cruise ships passenger lost balance resulting in a dislocated shoulder.,Clear,No damage,2024-09-01
38f8d68d-b0cf-ed11-a7c6-002248c87a40,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,"Dislocations, sprains and strains",0,A cruise ship passenger sustained a serious injury whilst dancing.,Clear,No damage,2023-03-01
fe285a79-46ef-ed11-8848-002248c87a40,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,A cruise ship passenger fell and banged their head in their cabin and was medically disembarked.,Overcast,No damage,2023-05-01
65147ef7-5a09-ef11-9f89-002248c87005,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship passenger fell during the night and sustained a arm fracture,Overcast,No damage,2024-05-01
25c03ae2-c83d-ef11-a316-6045bd0b057b,Internal waters -> Port area,Service ship,UNITED KINGDOM,35.0,18.0,UNITED KINGDOM,Wounds and superficial injuries,0,Crew transfer vessels crew member caught fingers in mooring line resulting in injuries to the fore and middle finger.,Clear,No damage,2024-07-01
